Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
"Lần đầu tiên bước chân vào bệnh viện này.
Một chuẩn mực làm việc có kĩ luật.
Mô hình kỹ thuật cùng với lối đón bệnh nhân tiên tiến, hạ tầng sạch, sang trọng làm bệnh nhân cũng thấy an tâm mình đã đi đúng thầy, chữa đúng bệnh.
Dù đông, dù có chật chội nhưng vẫn giải quyết rất chu đáo bằng công nghệ đăng ký khám bệnh, báo lượt khám và chi tiết đến từng người. Bệnh nhân an tâm có thể ko cần hồi hộp chờ máy bấm số hiện lên, hay phải đứng mòn mỏi.
Về chất lượng khám chữa bệnh, đại học Y Dược như một trung tâm đầu não của mọi căng bệnh. Hầu như người đến đây khám là bệnh nhân thập phương các tỉnh thành, họ mang trong mình căn bệnh nghiệt ngã theo môi trường và thời gian mà họ sinh sống. Nhưng một khi đã đến đây. Mọi giải pháp luôn được đặt lên hàng đầu để bệnh nhan chớm hồi phục, quay về với cuộc sống cùng gia đình",1,0,2,1,0,0,0,1,0,0,0,0,0
"Bệnh viện sạch sẽ khuôn viên rộng rãi, các bs và nhân viên y tế nhiệt tình vui vẻ, có thái độ tốt với bệnh nhân.",0,0,1,1,0,0,1,0,0,0,0,0,0
Dịch vụ tốt,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tuy cơ sở vật chất không đủ để quẩy rap Việt nhưng tập thể y bác sĩ, nhân viên, tạp vụ, bảo vệ...đều nhiệt tình, dễ thương dễ gần. Sau một số ngày trải nghiệm nằm viện tại Khoa Chấn thương chỉnh hình, mình thấy mọi người tuy có đau, có buồn nhưng luôn vui vẻ, hoà đồng cùng nhau. Thương.",0,0,0,0,0,0,1,0,0,0,0,0,0
"Nhân viên thái độ rất tệ, cấp quản lí nên điều chỉnh lại. Nếu mà đi làm bấm điện thoại thì nên ở nhà, ( bác sĩ, y tá…).",0,0,0,0,0,0,2,0,0,0,0,0,0
Tôi đã đi khám tại bệnh nai 2 lân rồi bs phát thuốc về uống 1 tháng sao tôi uống hết thuộc thì bệnh lại phát tôi rất hoàng mang hiện tôi dg điều  trị  bệnh  rối  loạn cương dương liệt dương nữa những  ko khỏi mất  mẹ  3 triệu  máy  mấy ko thấy  hiệu  quả  gì cả,0,0,0,0,0,0,0,0,2,0,0,0,0
"Đi khám 2 lần. Tuy là Bv lớn nhưng khám rất qua loa , ko chuẩn đoán ra bệnh chính xác,... Đến bv này tốn time, tốn tiền ... Mn nên lưu ý khi đi khám ở bv này( ko phải cứ bv lớn là chất lượng) đâu nhé mn",0,0,1,0,0,0,0,2,2,0,0,0,0
"Bệnh viện đông đúc, sạch sẽ, phục vụ tương đối, còn 1 số bảo vệ bên khoa xét nghiệm nói chuyện hơi cọc cằn.",0,0,2,1,0,0,2,3,0,0,0,0,0
Ok bệnh viện kiểm soát rất tốt thời covid,1,0,0,0,0,0,0,0,0,0,0,0,0
"Quá tệ khi cấp cứu và nhập viện về đêm,hẫy xem lại điều dưỡng khoa ngoại tổng quoát về đêm",0,0,0,0,0,0,0,0,0,2,0,0,0
"Sạch sẽ, dịch vụ rất tốt",0,0,0,0,0,0,0,1,0,0,0,0,1
"Tình trạng của bv ngày  22/8/2022 thực sự quá tệ , ko biết bên trên sao mà lương lao công ko trả dẫn đến vc đình công , thái độ lúc nào cũng hậm hực , mà 1 ngày bn rác thải ra , hơn nữa đây là bv toàn trẻ sơ sinh , trẻ nhỏ , mà để thế coi ntn, hơn nữa còn vệ sinh an toàn , các con cháu chúng tôi đến đây khám cũng đâu phải ko đóng đồng nào ,mà thiệt nhất vẫn là các cháu nhỏ và ng nhà",0,0,0,0,0,0,2,0,0,0,0,0,0
Thái độ phục vụ phải nói là quá tệ,0,0,0,0,0,0,0,0,0,2,0,0,0
"Phục vụ nhiệt tình nhưng bs cùi bắp. Nản. Ko nói rõ bệnh, ko giải thích màk nói là chuyên ngành giải thích cũng ko pit đâu. Y cầu giải thích thì nhất quyết ko nói, chắc sắp hết giờ làm. Haizzza",0,0,0,0,0,0,2,0,0,0,0,1,0
Giá hơi cao nhưng dịch vụ chăm sóc rất tốt,0,0,0,0,0,0,0,1,2,0,0,0,0
"Mình có đi khám ở đây do TNGT, thấy phong cách phục vụ ok. Bs tư vấn với khám khá kỹ, vui vẻ và nhiệt tình. Nhân viên điều phối cũng làm việc rất nhanh và chu đáo, ưu tiên cho người TNGT như mình. Đội ngũ BV mình thấy nch rõ ràng và lịch sự.",0,0,0,0,0,0,1,0,0,1,0,0,0
"Tôi tới phòng khám để khám mắt được nhân viên hỗ trợ tận tình, Bác Sĩ tư vấn kĩ và làm thủ thuật rất nhanh chóng không đau, sau khi dùng hết thuốc theo toa mắt tôi đã hết đỏ, ngứa. Chất lượng tương xứng với giá tiền. Sẽ giới thiệu cho mọi người",0,0,0,0,1,0,1,1,1,0,0,1,0
Điều phối bệnh nhân và quy trình khám như thời chiến. Các lãnh đạo bệnh viện và cơ quan y tế có bao giờ thử dịch vụ của chính họ. Buồn cho bệnh viện công và ngành y thành phố,0,0,0,0,0,0,0,0,0,2,0,0,0
Bác sĩ xịn lắm ạaaaa. E đang điều trị tại khoa nhổ răng tiểu phẫu thuật lầu 1 khu C,0,0,0,0,1,0,0,0,0,0,0,0,0
Các bác sĩ và nhân viên phục vụ nhiệt tình và vui vẻ,0,0,0,0,0,0,1,0,0,0,0,0,0
Kô tốt thái độ và cách khám bệnh,0,0,0,0,0,0,0,0,0,2,0,0,0
"Mình mới đi khám ở đây,  không gian có hơi nhỏ, và đi lên đi xuống nhiều lầu , mình có hỏi nhân viên ở đây và bạn ấy trả lời ""  đây là thiết kế đặc biệt của sếp để tránh hạn chế tập trung nơi đông người , để hạn chế việc ngồi chung trong mua dịch"". Bác sỹ  và nhân viên tư vấn nhiệt tình,  rất hài lòng khi khám ở đây.",0,0,2,0,0,0,1,0,0,0,0,1,0
"bệnh viện khá đông bệnh nhân, xếp hàng từ 6h sáng mà đac đông nghẹt người, khoa khám bệnh theo yêu cầu cũng chung tình trạng như vậy!
Quy trình khám bệnh tại BV măt TP.HCM
- Lấy số tại máy lấy số tự động
- Đến số thứ tự thì vào làm thủ tục theo quầy (ghi trên bảng điện tử) nhận sổ khám bệnh + đóng tiền khám 50k + lấy số thứ tự khám
- Khám bệnh tại các phòng đax chỉ định trên phiếu thứ tự.",0,0,0,0,0,0,0,0,0,0,2,0,0
"Tôi cực kì thất vọng về các bác sĩ chẩn đoán ở đây.

Tôi và gia đình vẫn thường xuyên khám chữa bênh tại đây vì sự tiện lợi, sạch sẽ và đội ngũ nhân viên ( trừ hệ thống bác sỹ chẩn đoán ),

Ở cương vị là người bệnh, khi tôi nếu ra triệu chứng thì đáng lý ra bs phải chẩn đoán và đưa ra phương pháp điều trị. Thế nhưng cái mà chúng tôi nhận được là sự vô cảm, thờ ơ và những lựa chọn Có Hoặc Không :

- Có muốn chụp Xquang không ?
- Có muốn đo điện tim không ?
- Có muốn siêu âm bụng k ?

Tôi xin thưa là ở đây không phải là muốn hay không muốn, mà tôi quan tâm đến bệnh tình và hướng điều trị. Nếu tôi tự biết phải làm gì thì đâu cần phải nhờ bác sỹ ? Khi tôi thắc mắc và hỏi những gì mình đang quan tâm thì nhận lại thái độ rất khó chịu .

Tôi nghĩ bv đã làm 1 chiếc lược Marketing tốt, 1 đội ngũ nhân viên hướng dẫn và CSKH tốt nhưng điều đó chưa đủ để người bệnh an tâm và quay trở lại , dịch vụ dù tốt đến đây nhưng bác sỹ như vậy thì cũng sớm lụi tàn.
Nếu như muốn xác minh những gì tôi nói là đúng hay sai thì có thể phản hồi trên email, tôi sẽ liên lạc lại bằng sdt và đưa ra những bằng chứng, chỉ đích danh các bác sỹ.",0,0,0,0,2,0,2,1,0,0,0,0,1
tuyệt vời,0,0,0,0,0,0,0,0,0,2,0,0,0
"Bác sĩ quân đội giỏi chuyên môn, tinh thần phục vụ vì dân! Trang thiết bị hiện đại! Yêu bộ đội cụ Hồ!",1,0,0,0,1,0,0,0,0,0,0,0,0
Đông người,0,0,0,0,0,0,0,0,0,0,2,0,0
"Rộng thoáng mát
Có chỗ đậu xe hơi rộng
Lưu ý ( không nghe lời cò mòi trước bệnh viện)",0,0,1,0,0,0,0,0,0,0,0,0,0
Lúc trước mình thường đến bệnh viện này khám vì thấy bác sĩ nhiệt tình... ( mình ở quê. Mỗi khi đi Saigon khám phải đi từ lúc 12 giờ khuya).. thời gian sau mình ra nươc ngoài và hôm nay mình lại tìm đến bệnh viện khám... mình khám đến 2 bệnh... lúc trước tiền khám dịch vụ có 100k... bây giờ lên 150k.. khám 2 bệnh hết 300k.. nhưng nếu tiền khám tăng mà bác sĩ khám nhiệt tình thì ko nói... mình khám 2 bệnh... gặp ngay 2 bác sĩ Hắc Dịch... mà nhìn xung quanh thấy thái độ từ bảo vệ đến nhân viên ko mấy tốt với bệnh nhân.  Họ ko nghỉ những bệnh nhân đang có mặt tại bệnh viện phải vất vả đi cả chặn đường dài mới đến bệnh viện... tới bệnh viện rồi phải đứng xếp hàng có khi gần 2 tiếng đồng hồ chỉ để chờ lấy được số khám bệnh... có đc số khám bệnh rồi thì lại đợi hàng giờ mới tới lượt khám bệnh... lây thuốc... khâu nào cũng phải đợi hàng giờ... Vậy đó . Ko riêng gì bác sĩ ở đây Hắc Dịch... mà tại đất nước Việt Nam.. ( mình ko nói tất cả bác sĩ điều Hắc Dịch... nhưng bác sĩ Hắc Dịch chiếm tỉ lệ hết 90% rôi).. Bỏ tiền ra cho họ khám... phí thì mắc... Vậy mà cứ như họ khám miễn phí cho mình vậy. Thử nghĩ lại... Nếu KO CÓ NGƯỜI DÂN BÁC SĨ SẼ CHẾT ĐÓI.,0,0,0,0,0,0,2,0,3,0,0,0,0
Tôi đến khám tổng quát các bác sĩ rất vui tính nhân viên nhiet tình. Lên xuống thang máy có người hướng dẫn tận tình nếu ai rõ điều gì có thẻ hỏi nhân viên. Sẽ quay lại khám cho người thân lần sau.,0,0,0,0,0,0,1,0,0,0,0,0,0
Chăm sóc tận tình đội ngũ cán bộ nhân viên y tế rất ok,0,0,0,0,1,0,1,0,0,0,0,0,0
"Khám ngày thường thì rất đông nhưng sáng thứ 7 thì thưa người.

Các phòng chức năng như siêu âm, x-quang, nội soi thì nhanh, chuyên nghiệp.

Chuẩn bệnh thì tuỳ bs, hôm trc gặp bs rất tận tâm tư vấn kỹ lưỡng. Nhưng hôm sau nộp kqua thì gặp bs khác rất vội vàng. Tư vấn quá nhanh, ko kịp hỏi bệnh.",1,0,0,0,0,0,1,1,0,2,2,0,0
dịch vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
Y tá rất tốt nhất là khoa chân thương chỉnh hình . còn khoa khác t ko bít.  🙂,0,0,0,0,1,0,0,0,0,0,0,0,0
Bệnh viện nỗi tiếng,0,1,0,0,0,0,0,0,0,0,0,0,0
"bệnh viện chuyên các vấn đề về thận, tiết niệu, sinh lý, ai có vấn đề gì cứ vào đây nhé",1,0,0,0,0,0,0,0,0,0,0,0,0
Bác sĩ có tâm,0,0,0,0,0,0,1,0,0,0,0,0,0
"Bệnh viện đẹp, chỗ để xe máy có 2 tầng khá thoải mái, phòng bệnh sạch đẹp có tv, tủ lạnh, tủ đồ nhỏ  riêng, có máy lạnh. Nhân viên nhiệt tình, hỗ trợ hết mình, dịch vụ cơ bản tốt, căng tin có đầy đủ món ăn.",1,0,0,0,0,0,1,0,0,0,0,0,0
Bệnh nhân đi khám vì đau bụng vẫn phải chờ đợi mệt mỏi. Chỉ phù hợp với khám sk tổng quát của cty. Chứ có bệnh mà tới đây khám thì thà đi bv nhà nước còn tốt hơn.,0,0,0,0,0,0,0,0,0,2,0,0,0
Dịch vụ rất tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
Có vẻ như là nơi chỉ lấy tiền . Làm bệnh nhân hoang mang . Đây là cái bệnh viện tệ nhất mà tôi từng đến. Khuyên bạn nên đến thẳng bệnh viện Răng hàm mặt ở Nguyễn Chí Thanh gần bệnh viện Chợ Rẫy,2,0,0,0,0,0,0,0,0,0,0,0,0
"Thái độ người trực điện thoại và hướng dẫn rất xem thường bệnh nhân,  phải nói là mất dạy.  Mấy con nhỏ chỗ thu viện phí giờ làm việc mà trải chiếu ra ngủ ( chắc do buổi chiều ít người đến khám) , bệnh nhân lại hỏi thủ tục thì quát vào mặt,  bác sĩ thì ok , còn lại tất cả đều tệ.  Người ta bệnh về thần kinh,  tâm lý yếu mà môi trường bệnh viện như vậy làm sao đều trị cho bệnh nhân,  nên xem xét lại nếu muốn trị bệnh cho người nhà ở đây",0,0,0,0,0,0,1,2,0,0,0,0,0
"Thái độ phục vụ của CB tốt, vui vẽ và  tận tình hướng dẫn bệnh nhân.",0,0,0,0,1,0,1,1,0,0,0,1,0
"Dịch vụ tốt, hướng dẫn tận tình, sạch sẽ, ân cần. Giá cao hơn một chút so với các bệnh viện khác",0,0,0,0,0,0,0,1,2,0,0,1,0
"Từng khám điều trị tóc ở đây, thấy ok cũng hiệu quả + thêm BS tư vấn nói chuyện nhẹ nhàng nên cũng có chút thiện cảm.

Cho đến hôm 16/5/23, tầm 3h30 chiều. Lần này mình đi khám để tư vấn về chăm sóc da, mình đã vô cùng thất vọng khi BS nam hôm đó khám cho mình không hề đưa ra được lời khuyên gì cho mình cả, mình hỏi gì cũng im lặng, không biết, cứ cố đùn mình qua bên khoa thẩm mỹ. Mình nói muốn bôi tại nhà thì BS cũng ok, không nói gì nữa và kê đơn cho mình. Đến nay đã được gần 1 tuần sau hôm khám, da mình đã gặp hiện tượng kích ứng, nghiêm trọng hơn là còn bị hiện mao mạch quanh cánh mũi sau khi sử dụng sản phẩm kê đơn chỉ trong thời gian ngắn. BS lần này không rõ có thực sự rành về da không hay chỉ ngồi gõ đơn đưa đại sản phẩm nào đó cho bệnh nhân thôi nữa. Quá tắc trách! Cảm thấy như tiền mất tật mang vậy. Tiền thuốc cũng cả triệu chứ ít gì.",0,0,0,0,2,0,1,1,2,0,0,0,0
"Bệnh viện chuyên khoa về sốt xuất huyết, lao... khu nội trú quá tải, người nhà bệnh nhân nằm ngồi la liệt dưới sàn nhà, ngoài hành lang.",0,0,2,0,0,0,0,0,0,0,0,0,0
Chất lượng khám không như mong muốn.,0,0,0,0,0,0,0,2,0,0,0,0,0
Khám chất lượng cao mà mẫu xét nghiệm bác sỹ nói có sự nhầm lẫn,0,0,0,0,0,2,0,0,0,0,0,0,0
Bệnh viện quá tải nhất Sài Gòn,2,0,0,0,0,0,0,0,0,0,0,0,0
"Bệnh viện sạch đẹp, có cây xanh nhiều. Một trong các bệnh viện nhi lớn khu vực phía Nam.",0,0,1,1,0,0,0,0,0,0,0,0,0
Chỗ đậu xe tiện nghi,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dịch vụ ổn, lịch sự",0,0,0,0,0,0,0,3,0,0,0,1,0
Dịch vụ và nhân viên quá chuyên nghiệp,0,0,0,0,1,0,0,1,0,0,0,0,0
"Bác sĩ tư vấn kĩ, nhân viên vui vẻ, giúp đỡ, hỗ trợ nhiệt tình",0,0,0,0,1,0,1,1,0,0,0,1,0
"Chờ khám quá lâu, chủ yếu cho theo toa cũ",0,0,0,0,0,0,0,0,0,2,0,0,0
Bãi đậu xe nhỏ quá,0,0,0,0,0,0,0,0,0,0,2,0,0
tệ từ khâu xếp hàng. lấy số mà chen chúc không có thứ tự như lấy số lúc đầu,0,0,0,0,0,0,0,2,0,0,0,0,0
"Mình đi khám dạng đóng viện phí. Đi chụp MRI xong lúc 9h, phiếu hẹn 10h. Ngồi chờ tới giờ vào hỏi thì bảo chờ thêm 20p do có mấy ca cấp cứu ưu tiên (OK). Chờ 20p vào hỏi Bs vẫn đang đoc kq????. Chờ tới 11h rồi mà vẫn chưa có, trong khi người ta hẹn 10h30 đã có kq rồi. Làm ăn kiểu gì vậy???",0,0,0,0,0,0,0,0,0,2,0,0,0
"Phòng khám sạch sẽ, dịch vụ phòng khám tốt. Tất cả nhân viên đều nhiệt tình hỗ trợ, bạn không phải tìm kiếm dịch vụ mà luôn người hướng dẫn tận tình!",0,0,0,1,0,0,1,1,0,0,0,0,0
Bảo vệ không có tình người nuôi con giống như chạy giac,0,0,0,0,0,0,2,0,0,0,0,0,0
"Phòng khám các bác sĩ tốt, điều dưỡng và các bạn nhân viên tiếp đãi tốt. Sẽ quay lại dịp sau.",0,0,0,0,1,0,0,1,0,0,0,0,0
"Bệnh viện có các bác sĩ chuyên môn tốt, tận tình. Nhân viên vui vẻ, hướng dẫn người bệnh tận tâm. Ngoài ra ở đây có Phẫu thuật Robot hiện đại nhất cho các bệnh ung thư.",1,0,0,0,1,0,1,0,0,0,0,0,0
"Dịch vụ chậm chạp, chi phí cao, chất lượng tệ. Thanh toán xong rồi vẫn lòng vòng sửa lại đơn thuốc.",0,0,0,0,0,0,0,2,2,0,0,0,0
"Đã khám bệnh tại đây, bác sĩ nhiệt tình, bệnh viện sạch sẽ chuyên nghiệp, bác sĩ ở đây ai cũng giỏi cả",1,0,0,1,0,0,1,0,0,0,0,0,0
"Thai do cua y ta rat kem, noi chuyen voi benh nhan va nguoi nha rat la mat lich su.",0,0,0,0,0,0,2,0,0,0,0,0,0
"Bệnh viện sạch sẽ, y bác sỹ tận tình",0,0,0,1,0,0,1,0,0,0,0,0,0
"Khá thất vọng về một số bác sĩ ,điều dưỡng có thái độ thô lỗ với bệnh nhân
Cũng vì những người như vậy làm ảnh hưởng tới những người tốt khác",0,0,0,0,0,0,2,0,0,0,0,0,0
Mấy chị điều dưỡng ở đâu dth lắm lun á,0,0,0,0,0,0,1,0,0,0,0,0,0
"Bác sỹ ko có tại phòng, muốn bệnh nhân đợi thì cũng nên thông báo 1 câu. Số người đợi không nhiều nhưng nếu phải đợi lâu thì bệnh nhân có rất nhiều lựa chọn ở nơi khác. Mong là phía bệnh viện có cách để thông báo đến khách hàng khi bác sỹ bận hoặc có sự thay đổi. Cám ơn vì đã đọc",0,0,0,0,0,1,0,0,0,0,0,0,0
"Ho, sổ mũi vô bv Hoàn Mỹ SG khám nội soi mũi, họng + tiền thuốc hết 2 triệu 1, kê thuốc toàn cực phẩm giá trên trời. Vậy mà, uống hơn 1 tuần không hết bệnh. Không biết tại chuyên môn bác sĩ hay tại cơ địa không hạp với bệnh viện. Trong khi uống thuốc lãnh bảo hiểm y tế của bệnh viện quận tầm 5 - 7 ngày là dứt bệnh.

Biện viện làm tiền, thiếu y đức. Người giàu vô đốt tiền, người nghèo đừng mơ.",0,2,0,0,0,0,0,0,0,0,0,0,0
"Nói chung là ổn, như bưc bội là nhà mình ở xa mua thuốc mỹ phẩm kiểm đủ, mỗi tội là mỹ phẩm có vấn đề như lỗi vòi xịt , thì làm sao mà dùm đc , rồi đt lên số bv thì chả ai nhắc máy! Bây giờ lm sao giải quyết đc? Số tiền mua lọ thuốc cũng chả hề rẻ, vừa tốn công sức một ngày để đi , ko hài lòng cho lắm",0,0,0,0,0,0,0,0,0,1,0,0,0
