Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
"Trước giờ gia đình tôi luôn chọn bệnh viện này nhưng giờ thì không :
Mọi dịch vụ giá cao chỉ được cái sạch và tiện nghi chu đáo . Nhưng  điều bệnh nhân cần trong lúc hoang mang lo lắng là cần được hướng dẫn đúng lộ trình đỡ chi phí nhất mà kết quả . Nhưng vào  đây khám bệnh , bệnh gì cũng cũng bảo đi xét nghiệm , xét nghiệm bệnh nặng bảo mổ thì đúng nhưng bệnh nhẹ còn chữa trị cách khác nhẹ nhàng được nhưng cũng bảo mổ đi .Cái gì cũng kêu đi mổ thì phải xem lại .
Ví dụ :  người nhà tôi bị xoang tới xét nghiệm chưa biết ất giáp gì cũng bảo mổ , trong khi bệnh nhẹ chịu khó tìm hiểu thêm thông tin trên mạng và uống thuốc đúng bệnh nên sống chung hòa hợp để ý đến những triệu trứng chớm là lo phòng thì không phải mổ tốn kém .
Bệnh trĩ còn cứu chữa được cũng bảo xét nghiệm rồi mổ .
Sỏi thận không đáng gì cũng bảo mổ .
Chỉ việc chi phí xét nghiệm mấy bệnh nói trên bệnh viện thu của nhà tôi gần chục triệu . Nếu không tìm hiểu thông tin kỹ và quen biết những người làm nghành y có lương tâm mà vô đây nhảy lên bàn mổ chắc chi phí : mổ , lo bệnh nhân ,cho tiền BS  phẫu thuật... các thứ ở đây dự kiến chắc lên cả năm bảy chục triệu .
Cái gì cũng bảo mổ đi mà chi phí thì trên trời .
Mua bảo hiểm y tế ở bệnh viện này nhưng lúc bệnh nhân sử dụng thì tính theo giá nhà nước , so với giá của bệnh viện tư và nhà nước thì một và mười luôn .
Đồng ý mở bệnh viện ra kinh doanh thì phải có lãi nhưng không có lương tâm của thầy thuốc .     Bác sĩ không thống nhất quan điểm để lo cho bệnh nhân vì người này thực hiện ca mổ mà  người kia mất con mồi thì tỏ thái độ cư xử với bệnh nhân cho có lệ . Trong khi người bệnh trong lúc này thì hoang mang lo lắng đủ thứ . BS kẻ được người mất nên bệnh nhân là người chịu khổ vì bệnh . Thật khủng khiếp .",0,0,0,0,2,0,2,1,2,0,0,0,1
"Cảm ơn Ban quản trị, BS, nhân viên đã khám và chữa bệnh cho tôi bằng sự tận tâm nghề nghiệp cùng thái độ ân cần, thiện cảm. Xứng đáng là với sologan của bệnh viên. Một bệnh viện tư nhưng tầm quốc tế. Trải nghiệm thăm khám và chữ bệnh dịch vụ VIP tại bệnh viện Hoàn Mỹ Sài Gòn.",1,0,0,0,0,0,1,0,0,0,0,0,0
"Sáng sớm người nhà bệnh nhân còn ngủ vì thức chăm sóc bệnh nhân, vậy mà nhân viên vệ sinh vào đánh vào chân kêu dậy, đòi xếp gế, lau xong còn khong xếp gế trả lại ban đầu. GIẤC NGỦ 1 NGƯỜI RẤT QUAN TRỌNG, TẠI SAO LẠI PHỤC VỤ TỆ NHƯ VẬY, tôi có trả phí dịch vụ đầy đủ, vậy tại sao lại làm mất giấc ngủ của người khác bằng 1 cách k lịch sự!",0,0,0,0,0,0,2,0,0,0,0,2,0
Bệnh viện làm việc không rõ ràng minh bạch,2,0,0,0,0,0,0,0,0,0,0,0,0
"Bệnh viện làm việc như một cái chợ.
Nhân viên so với bênh viện chợ rẫy thì trình độ hơn một bật nhưng thái độ vẫn chợ búa.

Đi khám sức khoẻ là bỉ tiềng ra chứ không phải đi xin, cứ cái kiểu nghĩ người bệnh phải cầu nhờ bác sĩ, bác sĩ và y tá điều thái độ.
Điền phiếu khảo sát thì ngồi đợi tiếp tân gọi người đến cả tiếng không thấy. Cuối cùng không điền được phiếu luôn.

Bệnh viện quốc tế mad dịch vụ như ....",2,0,0,0,0,0,2,0,0,0,0,0,0
Cả một cái bệnh viện chỉ có mooth thang máy đi đk tất cả các tầng. Lên xuống mà vội chờ cả một ngày !! Bệnh viện lớn mà chưa gì đã thấy không đk tốt rồi.,2,0,1,0,0,0,0,0,0,0,0,0,0
Mình đánh giá rất cao bộ máy hoạt động của Hoàn Mỹ. Từng tầng là 1 chuyên khoa có thu ngân riêng. Mỗi khoa bệnh đều có 1 bàn tiếp nhận xử lý riêng nữa. Nhân sự hỗ trợ rất nhiều nên quá trình khám bệnh nhanh.,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tôi đã khám bệnh tại bệnh viện Hoàn Mỹ từ khi BV còn ở quận Tân Bình và nay về Phan Xích Long quận Phú Nhuận thời gian trải nghiệm cũng đã gần hay hơn 20 năm rồi không nhớ rõ, nhưng có một thực tế mà tôi nhận thấy thì đây là một bệnh viện khá tốt về mọi mặt vì vậy tôi vẫn tiếp tục theo thăm khám và điều trị tại đây.",1,0,0,0,0,0,0,0,0,0,0,0,0
Nhà thuốc phano làm việc chưa chuyên nghiệp,2,0,0,0,0,0,0,0,0,0,0,0,0
"Phản ánh thái độ nhân viên lên bộ phận chăm sóc khách hàng thì được nhân viên gọi điện thoại lại hỏi. Nhưng cuối cùng vẫn biện hộ cho nhân viên là đang tiếp khách hàng khác nên chưa kịp trả lời. Xin thưa là mình đã nhắc lại lời nói 3 lần, và có 2 bạn nhân viên ngồi tại bàn. Nếu người này không trả lời thì người còn lại cũng nên đáp lời người hỏi. Trong lúc đo huyết áp cho bệnh nhân mà hai người còn tán gẫu với nhau được, thì lý do gì không trả lời câu hỏi của khách hàng được? Sau khi mình phản ánh lại chất lượng phục vụ không được tốt như trước đây mình từng khám, thì thái độ bạn nhân viên mới chú ý hơn một chút tới khách hàng.
Mình đã từng khám ở đây dịch vụ VIP, cảm thấy hài lòng nên mới đăng ký BHYT ở nơi này. Nhưng khuyên mọi người tới khám theo diện BHYT thì bv này cũng khám không khác gì bệnh viện nhà nước cả, cũng đông và chờ đợi.
Bác sĩ thì có tư vấn bệnh nhưng cũng vẽ thêm đủ loại xét nghiệm để tăng thêm phí. Bảng giá dịch vụ ở đây cũng đắt hơn bệnh viện nhà nước, có BHYT thì cũng chỉ giảm được khoảng 35k so với phí khám là 150k là còn 115k. Nên cân nhắc nếu đã chờ đợi thì nên đi các bệnh viện lớn của nhà nước, chất lượng bác sĩ sẽ cao hơn.
Phí khám theo dịch vụ VIP là 400k chưa bao gồm các phí như xét nghiệm, đây mới chỉ là tiền khám bệnh thôi.",0,0,0,0,0,0,2,0,2,0,0,0,0
"Dịch vụ quá tệ, tới từ 1r, đợi tới 4h nói hết h khám siêu âm. Bs thái độ.",0,0,0,0,0,0,2,2,0,2,0,0,0
"One day before, my family had a light bike crash, the skin was torn a little, and it was aesthetically pleasing to ask the doctor, he not to be aesthetically pleasing. Plus point is the facilities of beautiful, wide hospital, extremely enthusiastic doctor.

Hôm trước cả nhà bị té xe nhẹ, con bị rách da 1 chút, may thẩm mỹ mà cuối cùng hỏi ông anh bác sĩ nói không phải may là thẩm mỹ. Điểm cộng là cơ sở vật chất của bệnh viện đẹp, rộng rai, bác sĩ cực kì nhiệt tình.",0,0,1,0,0,0,1,0,0,0,0,0,0
"Bệnh viện sạch sẽ, phục vụ và chăm sóc bệnh nhân chu đáo",0,0,0,1,0,0,0,0,0,0,0,1,0
"Chi phí bỏ ra khám bệnh cao mà nhân viên thờ ơ, chậm chạp, bác sĩ khám rất qua loa, chiếu lệ và vẽ rất nhiều. Cái quan trọng nhất cần khi đi khám bệnh là kết luận và dặn dò kĩ lưỡng  của bác sĩ thì không có, quăng cho cái toa thuốc là xong.",0,0,0,0,0,0,2,2,0,0,0,0,0
"Chất lượng tốt. bệnh viện sạch sẽ,  có nhiều nhân viên hướng dẫn tận tình.
Tuy nhiên số lượng  người khám bệnh, bệnh nhân đông nên nhiều lúc phải chờ  chờ đợi.
Giá khá cao.",0,0,2,1,0,0,0,1,2,0,0,0,0
"Do không phải bệnh viện công nên đội ngũ vận hành rất chuyên nghiệp, bác sĩ và nhân viên hỗ trợ người bệnh rất nhiệt tình, họ coi người bệnh là khách hàng nên người bệnh đến đây sẽ được tôn trọng. Môi trường bệnh viện mát, sạch sẽ. Thời gian  chờ đợi không nhiều, khâu xét nghiệm nhanh hơn các bệnh viện công",0,0,0,1,1,0,1,0,0,0,0,0,0
"Dịch vụ tốt, hướng dẫn tận tình, sạch sẽ, ân cần. Giá cao hơn một chút so với các bệnh viện khác",0,0,0,0,0,0,0,1,2,0,0,1,0
"Phục vụ tốt, giá hơi cao",0,0,0,0,0,0,0,1,2,0,0,0,0
Bệnh viện rất là lớn không gian hiện đại cơ sở vật chất rất là tốt mặc dù chi phí hơi cao nhưng nhân viên nhiệt tình bác sĩ cũng nhiệt tình cho nên nên tương xứng với chất lượng,1,0,1,0,0,0,1,0,2,0,0,0,0
Sáng thư 7 thật đông,0,0,0,0,0,0,0,0,0,0,2,0,0
Xét nghiệm tùm lum,0,0,0,0,0,0,0,2,0,0,0,0,0
Không có bảo hiểm thì vô đây bị chém đứt tay,0,0,0,0,0,0,0,0,2,0,0,0,0
Chi phí cao. Bắt chờ mệt mỏi hứa hẹn thời gian ko chuẩn xác.,0,0,0,0,0,0,0,0,2,2,0,0,0
"Bệnh viện thì giá cao trên trời mặc dù đã có bảo hiểm, vừa vào đã đóng 117k tiền khám trong khi nó còn đủ thứ nói thật chứ đi Bệnh viên Chợ Rẫy khám thường k cần Bảo hiểm còn rẻ hơn là Khám Bảo hiểm ở đây. Trong khi thái độ nhân viên chậm chạp, thờ ơ, lo ăn uống đùa giỡn, cảm thấy hối hận khi mua bảo hiểm ở bệnh viện này. Mong gần mọi người né chổ này ra.",0,0,0,0,0,0,0,0,2,0,0,0,0
khoa học rất tốt nha mội người,0,0,0,0,0,0,0,1,0,0,0,0,0
"Quy trình  tổ chức sắp xếp cho bệnh nhân rất tệ. Khám dịch vụ mà sau khi ngồi chờ nữa tiếng để đc bác sĩ tư vấn. Sau đó cầm giấy chỉ định ra quầy nộp chờ thêm 1 giờ nữa. Minh xin cho con mình đóngvtruớc vì được chỉ định nôi soi bao tử nhưng khong được!
Một bệnh viên lớn mà không biết sắp xếp linh động . Vô tình hành bệnh nhân. Khám chỉ một phút nhung thoi gian đợi từng khâu từ 1/2 giờ đến 1 giờ. Nêu’ kham tong quat chắc đến một ngày trời☺️☺️☺️🙏🏻🙏🏻🙏🏻
Tôi cho 1 sao con thay buôn",2,0,1,0,0,0,0,2,0,2,0,0,0
"Bệnh viện lớn ,rất lịch sự",0,0,1,0,0,0,1,0,0,0,0,0,0
"ko phải chờ đợi , dịch vụ tốt",0,0,0,0,0,0,0,1,0,1,0,0,0
"dịch vụ tốt, ko cần cho đợi",0,0,0,0,0,0,0,1,0,1,0,0,0
"dv cực kì tốt, ko phải chờ đợi lâu",0,0,0,0,0,0,0,1,0,1,0,0,0
"Bệnh viện thì giá cao trên trời mặc dù đã có bảo hiểm. Thái độ nhân viên chậm chạp, thờ ơ, lo ăn uống đùa giỡn, mình lấy số từ lúc 14h33 mà tới 16h kém mới được khám mặc dù bệnh nhân chỉ chưa tới chục người, cảm thấy hối hận khi mua bảo hiểm ở bệnh viện này.",0,0,0,0,0,0,2,0,2,2,0,0,0
"Bệnh viện Hoàn Mỹ, khám nhanh gọn",1,0,0,0,0,0,0,1,0,0,0,0,0
Bệnh viện Hoàn Mỹ Sài Gòn,1,0,0,0,0,0,0,0,0,0,0,0,0
"Chất lượng tạm tốt, nhưng còn nhiều bất cập vào dịch vụ!",0,0,0,0,0,0,0,3,0,0,0,0,0
Không gian sạch,0,0,0,1,0,0,0,0,0,0,0,0,0
Phục vụ nhanh - tổ chức tốt - tạo sự tin tưởng,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bệnh viện lớn, theo tầm quốc tế nhưng không được ok cho lắm. Giá dịch vụ thì cao gấp 3 lần các phòng khám đa khoa nhưng Nhân viên thì chậm chạp, thờ ơ, nói thẳng là vô trách nhiệm đối với bệnh nhân. Chìu cuối tuần bv rất vắng nhưng làm chỉ có 3 cái xét nghiệm máu mà chờ gần 2 tiếng. Hỏi nhân viên là mình có thể về rồi sáng mai lên lấy kq và gặp bs đc k. Nv trả lời đc, sáng hsau lên thì nv khác nói là k có bs hqua , bs hnay k thể khám cho mình dc, nghe là vô lý, rồi hẹn ngày sau. Trong khi mình rất bận phải tranh thủ ngày cuối tuần và chịu phí dịch vụ rất cao để khám.",2,0,1,0,2,0,0,0,2,2,0,0,0
"Lầu 12 - Khu khám cao cấp VIP. Nhanh lẹ sạch sẽ rộng rãi, tuy giá hơi cao nhưng đi kèm chất lượng dịch vụ ok thì vẫn xứng đáng. 👍👍👍
Riêng Khoa Tai Mũi Họng có Bác sĩ Lợi rất mát tay, thân thiện, nhiệt tình. ❤️",1,0,1,1,1,0,1,1,0,0,0,0,0
"Chất lượng cao , sang trọng nhiều tiện nghi hiện đại. Giá hơi đắt",0,0,0,0,0,0,0,1,3,0,0,0,0
"Chuyên nghiệp, nhiệt tình.",0,0,0,0,1,0,1,0,0,0,0,0,0
"Khám bảo hiểm mà cũng thu phí, rồi nội soi cũng lấy giá cao",0,0,0,0,0,0,0,0,2,0,0,0,0
"To,  đẹp không nhận khám bảo hiểm của bảo hiểm việt Nam,  chi nhận bảo hiểm của Hoa Mỹ,  khám dịch vụ không biết có nhanh không,  đây là lần đầu tiên tôi đến đây.  Chắc là phục vụ tốt.  Hy vong vậy.",0,0,1,0,0,0,0,1,0,0,0,0,0
"Bệnh viện như loèn, khám chờ lâu mất thời gian, chỉ đau bụng tiêu chảy mà khám chờ mất 4 tiếng",2,0,0,0,0,0,0,0,0,2,0,0,0
Khám nhanh. Nhưng hiện khách đông quá. Giờ cũng phải chờ như bệnh viện nhà nước.,0,0,2,0,0,0,0,1,0,0,0,0,0
"Mất khoảng 2 tiếng để khám thai định kỳ (ko xét nghiệm gì) và chích ngừa. Mình thấy khá lòng vòng. Quy trình như sau: nộp giấy để đóng tiền tái khám, đợi, nộp tiền, lấy số phòng, đợi bs gọi, khám xong, ra nộp phiếu đóng tiền siêu âm, đợi, lên nộp tiền, vào đứa hoá đơn để nhận kq từ bs, đến phần chích ngừa, lại nộp phiếu để đợi gọi đóng tiền tư vấn bs, đợi, nộp tiền, mang hoá đơn qua gặp bs, đợi để đc gọi vào phòng, nghe bs nói vài câu, lấy phiếu, đi nộp để đóng tiền, lại đợi, gọi đóng tiền, lấy phiếu chích ngừa, trở lại chỗ chích ngừa, nộp phiếu, và đợi để vào chích ngừa.... cứ mỗi lần đợi vậy là 5-10’. Riêng đợi khám bs sản là gần 50’. Mình thấy thực sự quá ư là.... lằng tà là quằng đi.",0,0,0,0,0,0,0,2,0,3,0,0,0
"Dịch vụ ok, bệnh viện ngoài nên giá cao tuy nhiên chất lượng cụng đi đôi với giá,phòng ốc thoải mái",1,0,1,0,0,0,0,1,2,0,0,0,0
"đã từng cắt amidan ở đây, dịch vụ tốt, phòng ốc thoải mái, đưa tiền bồi dưỡng nhân viên nhất quyết không lấy, tuy có điểm trừ là ông bác sỹ khám chèo kéo bệnh nhân cắt tại phòng khám tư của ông ấy nhưng mình không đồng ý",1,0,0,0,2,0,0,1,0,0,0,0,0
"chất lượng dịch vụ của bệnh viện Hoàn Mỹ rất tốt Tuy nhiên quá nhiều tầng lầu khiến việc di chuyển của người bệnh gặp chút khó khăn, đặc biệt thang máy rất chậm. tôi rất tin và ủng hộ dịch vụ ở đây. chúc BV ngày càng làm ăn phát triển, giúp đỡ được cho nhiều người khỏi bệnh! Cám ơn",2,0,0,0,0,0,0,1,0,0,0,0,0
Các bác si tầm thường giá cả cao đk cái cơ sở hạ tần tốt,1,0,0,0,2,0,0,0,2,0,0,0,0
"Bệnh nhân đến khám đông, tuy nhiên nhân viên và bác sỹ rất lịch sự và tận tình. Khám tổng quát mất khoảng 2h.",0,0,0,0,0,0,1,0,0,3,0,0,0
"Bệnh viện rất sạch. Chị lễ tân dễ thương, nói chung thì mình khám cty nên hơi sơ sài.",0,0,0,1,0,0,1,2,0,0,0,0,0
Bệnh viện khá sạch,0,0,0,1,0,0,0,0,0,0,0,0,0
Bệnh viện sạch sẽ. Chuyên nghiệp,1,0,0,1,0,0,0,0,0,0,0,0,0
bệnh viện phục vụ tốt có uy tín với cả thiết bị đều tốt,1,0,0,0,0,0,0,1,0,0,0,0,0
"Nằm ngay trục đường chính Phan Xích Long, quận Phú nhuận nên rất dễ tìm và rất dễ nhận ra. Bệnh viện có dịch vụ về y tế khá tốt. Một phần đã có bề dày  hoạt động, một phần quan trọng là công tác tổ chức, quản lý và đội ngũ nhân viên, y tá, bác sĩ, .... rất chuyên nghiệp. Nhân viên có mặt hầu hết mọi vị trí của bệnh viện từ ngoài vào trong, sẵn sàng giúp đỡ, hướng dẫn thân nhân , bệnh nhân khi cần. Bác sĩ thì tận tụy, có kinh nghiệm. Tôi rất hài lòng khi khám bệnh tại đây.",0,0,0,0,1,0,1,1,0,0,0,0,0
"Phục vụ nhanh, gửi xe hơi bất tiện",0,0,0,0,0,0,0,1,0,2,0,0,0
"Quá tệ. Chụp MRI xong vào gặp bác sĩ, trả lời ú ớ ko biết gì. Mang tiếng bệnh viện tốt",0,0,0,0,2,0,0,2,0,0,0,0,0
"Bệnh viện sạch sẽ, sanh con ở đây rất tốt, hộ sinh vui vẻ, có bảo hiểm trừ ra vẫn cao hơn chỗ khác nhưng nói chung là tốt.",1,0,0,1,0,0,0,0,2,0,0,0,0
"bệnh viện tiếp nhận bệnh nhân nhiệt tình, chu đáo,  phí hơi mắc nhưng dịch vụ mang lại rất ưng ý. Sẽ ghé lại khi có dịp",0,0,0,0,0,0,0,0,3,0,0,1,0
"Bệnh Viện có dịch vụ tốt, Bánh Bao được sinh ra ở đây",0,0,0,0,0,0,0,1,0,0,0,0,0
"sach sẽ, bác sĩ giỏi và nhiệt tình",0,0,0,0,1,0,1,0,0,0,0,0,0
"Sạch sẽ,.rộng rãi và chuyên nghiệp. Các chị điều dưỡng rất chuyên nghiệp và thân thiện. Bác sĩ làm việc hết mình. Mình nằm phòng 4 người thì thoải mái lắm. Cả phòng màu trắng tinh, nhà vệ sinh cũng sạch nữa. Cả ngày thường, dù buổi sáng hay chiều thì cũng đông như nhau, ngồi chờ mệt nghỉ nhưng mình vào đường cấp cứu nên cũng không lâu lắm, dù vậy cũng phải chờ tới lượt. Dịch vụ rất tốt nhưng mình hy vọng không phải vào đây nữa hi hi. À có điều này BHYT trái tuyến chỉ giảm 20% thôi, lần đầu tái khám được dùng BHYT còn những lần sau đó thì không.",1,0,1,1,1,0,1,0,0,0,0,0,0
bệnh viện hoàn mỹ,1,0,0,0,0,0,0,0,0,0,0,0,0
"bệnh viện này chữa trị tốt lắm nhé
#TS_Trần_Công_Chín
#Trường_Cao_Đẳng_Dược_Sài_Gòn
#Trường_Cao_Đẳng_Dược_TP_Hồ_Chí_Minh
#Trường_Cao_Đẳng_Y_Dược_Sài_Gòn",1,0,0,0,0,0,0,0,0,0,0,0,0
Rất tận tâm chăm sóc,0,0,0,0,0,0,1,0,0,0,0,0,0
"Không xứng đáng đồng tiền bỏ ra. Tôi đi khám xét nghiệm gặp bs hướng dẫn, vào thì ngồi ngoài cửa bác sĩ ở trong bấm dthoai ko kêu vào, khi vào thì khi bênh nhân hỏi thì trả lời qua loa. Khi vào khoa nội soi họng thì bs làm việc hối hả, tôi hỏi ngắn gọn một vài câu thì cũng có thái độ ko muốn tl, nói chung tôi ko hài lòng với cách làm việc mang tính cách của một bệnh viện nhà nước hơn là một bệnh viện tư. Khi mang giấy kq xét nghiệm tới gặp bs tư vấn ban đầu thì được tư vấn sơ sài, mặc dù bs ko có bệnh nhân chờ và rảnh rỗi. Bác sĩ ko mang tính lắng nghe bệnh nhân. Tôi bỏ ra mấy triệu bạc đi khám xét nghiệm mà cũng k tới đâu. Cho 2 sao vì môi trường bv sạch sẽ và khâu xét nghiệm khá nhanh chóng.",0,0,0,1,2,0,2,0,2,0,0,2,0
