"domain","title","category"
"university","Ms. Chi Educates","Trung tâm giáo dục"
"university","Trung tâm Ngoại ngữ - Tin học ALPHA","Trung tâm giáo dục"
"university","Viện Nghiên Cứu Sức Khỏe Cộng Đồng, Trường Đại Học Y Dược Huế","Viện nghiên cứu"
"university","Học Viện Đào Tạo Quốc Tế ANI","Trung tâm giáo dục"
"university","Hue Institute for Development Studies","Viện nghiên cứu"
"university","Học Viện SkillUP - Cơ sở 2","Trung tâm giáo dục"
"university","Viện Công nghệ sinh học, Đại học Huế","Viện nghiên cứu"
"university","Trung Tâm Ngoại Ngữ Success Huế","Trường ngoại ngữ"
"university","HỌC VIỆN NGHỆ THUẬT KAMI","Trung tâm giáo dục"
"university","IELTS Mentor Huế 2","Trung tâm giáo dục"
"university","Tiếng Hàn Huế - Ran Chô","Trường ngoại ngữ"
"university","Kindle English Academy","Trường dạy tiếng Anh"
"university","Học Viện Anh Ngữ Weup Huế","Trường dạy tiếng Anh"
"university","Viện Khoa Học Chăm Sóc Sức Khỏe Việt Nam Trung Tâm Sức Khỏe Cộng Đồng Dương Thủy","Cơ sở tôn giáo"
"university","GEM - Du Học Nghề Đức & Đào Tạo Tiếng Đức Tại Huế","Trung tâm giáo dục"
"university","Trung tâm Ngoại ngữ IPA","Tổ chức giáo dục"
"university","Anh Ngữ AMES Huế","Trường dạy tiếng Anh"
"university","Anh Ngữ Ms. Trân","Trung tâm giáo dục"
"university","Dạy tiếng Nhật","Trung tâm đào tạo"
"university","Trung Tâm Tiếng Trung 3H","Trường dạy tiếng Trung Quốc"
"university","Trung tâm Anh ngữ DHP","Trường dạy tiếng Anh"
"university","Trung tâm Anh ngữ EduPath - Huế","Trường dạy tiếng Anh"
"university","Trung tâm REACH Huế (REACH Hue center)","Trung tâm đào tạo"
"university","Trung tâm Ngoại ngữ We Share - Đào tạo tiếng Hàn số 1 tại Huế","Trung tâm giáo dục"
"university","NHẬT NGỮ YUUKI","Trung tâm giáo dục"
"university","Văn phòng Học viện PGVN tại Huế","Trường đại học"
"university","Công ty tư vấn du học Intrase","Trung tâm giáo dục"
"university","Trung Tâm Rồng Việt Huế","Trung tâm giáo dục"
"university","Anh Ngữ Sunshine","Trường dạy tiếng Anh"
"university","The English Mentor","Trường dạy tiếng Anh"
"university","Trung tâm ngoại ngữ ANI","Trường dạy tiếng Anh"
"university","IELTS Mentor Phong Châu","Trường ngoại ngữ"
"university","Tấn Đạt IELTS","Trung tâm giáo dục"
"university","Khoa Công Nghệ Thông Tin - truyền thông","Khoa học thuật"
"university","KENT Academy of English","Trường dạy tiếng Anh"
"university","Trường Cao đẳng Âu Lạc - Huế","Trường đại học"
"university","Trung tâm Anh ngữ Quốc tế iLead AMA","Trường dạy tiếng Anh"
"university","Hue University","Trường đại học"
"university","Trường Du Lịch Đại học Huế","Trường đại học"
"university","Quốc Tử Giám","Trường đại học"
"university","Trường đại học Phú Xuân - cơ sở 3","Trường đại học"
"university","Trường Đại học dân lập Phú Xuân","Trường đại học"
"university","Khoa Quốc tế - Đại học Huế (HUIS)","Tổ chức giáo dục"
"university","Đại học kinh tế huế","Trường đại học"
"university","Hoa Tráp Thuý Phạm","Trường kinh doanh"
"university","Hue University Journal of Science","Trường đại học"
"university","Trường THPT chuyên Quốc Học Huế","Trường trung học phổ thông"
"university","Trường đại học kinh tế huế","Trường đại học"
"university","Đại học phú xuân","Trường đại học"
"university","Trung tâm Tin học, Trường Đại học Nông Lâm Huế","Trường đại học"
"university","Trường Cao đẳng Y tế Huế (Sáp nhập vào trường ĐH Y - Dược, Đại học Huế từ tháng 10.2025)","Trường y"
"university","Trường Đại học Tài chính - Kế toán, Phân hiệu Thừa Thiên Huế","Trường đại học"
"university","Trường Đại học Luật, Đại học Huế","Trường đại học"
"university","Trường Đại học Kinh tế, Đại học Huế","Khoa học thuật"
"university","Đại Học Sư Phạm Huế Cơ Sở 2","Trường đại học"
"university","Khoa Kỹ thuật và Công nghệ - Đại học Huế","Khoa học thuật"
"university","Trường Cao đẳng Công nghiệp Huế","Trường đại học"
"university","Trường Cao Đẳng Du Lịch Huế","Trường cao đẳng cộng đồng"
"university","Công Ty TNHH MTV Hoàng Nhân Long","Trường kinh doanh"
"university","Thư viện trường Đại học Ngoại Ngữ, Huế","Trường đại học"
"university","Ký túc Xá Trường Đại học Tài chính - Kế toán","Tổ chức giáo dục"
"university","Trường THCS Nguyễn Hoàng","Trường THCS"
"university","Tòa nhà Hiệu bộ, trường Đại học Ngoại ngữ, Huế","Trường đại học"
"university","Khoa Cơ Khí - Công Nghệ, Đại Học Nông Lâm Huế","Tổ chức giáo dục"
"university","Bộ môn Nội","Khoa học thuật"
"university","Trường Tiểu học Phường Đúc","Trường tiểu học"
"university","Trường THCS Trần Cao Vân","Trường THCS"
"university","Tổ Chức Đại Học Pháp Ngữ","Trường đại học"
"university","Trung tâm luyện thi Đại học Học và Bồi dưỡng kiến thức","Trung tâm giáo dục"
"university","Khoa Địa lý - Địa chất","Khoa học thuật"
"university","Trường Tiểu học Thủy Biều","Trường tiểu học"
"university","Trường THCS Tôn Thất Tùng","Trường THCS"
"university","Tùng Anh Văn","Trường học tư nhân"
"university","Khoa Môi trường","Trường đại học"
"university","Trường Tiểu Học Thuận Hòa","Trường tiểu học"
"university","Trường tiểu học Kim Long","Trường tiểu học"
"university","Ngành Marketing- Đại Học Kinh Tế Huế","Trường đại học"
"university","Trường Tiểu Học Trần Quốc Toản","Trường tiểu học"
"university","Trường THPT Đặng Trần Côn","Trường trung học phổ thông"
"university","Department of Mathematics","Khoa học thuật"
"university","Bộ môn Lao","Khoa học thuật"
"university","Trường THCS Hàm Nghi","Trường THCS"
"university","Trường Cao đẳng Văn hóa Nghệ thuật Huế","Trường đại học"
"university","Bộ môn Gây mê hồi sức","Khoa học thuật"
"university","Khoa Kiến trúc","Khoa học thuật"
"university","Trung tâm Nội tiết sinh sản và Vô sinh (HUECREI)","Trường đại học"
"university","Khoa Lịch sử","Khoa học thuật"
"university","Trường THCS Thống Nhất","Trường THCS"
"university","Câu Lạc Bộ Văn Hoá Văn Nghệ, Đại Học Luật - Đại Học Huế","Trường nghệ thuật"
"university","Điểm thi IELTS (BC) - ĐẠI HỌC HUẾ","Trung tâm giáo dục"
"university","Khoa Địa lý","Khoa học thuật"
"university","Khoa Giáo dục Chính trị","Khoa học thuật"
"university","Khoa Giao hưởng - Nhạc nhẹ - Công nghệ âm nhạc","Khoa học thuật"
"university","Khoa Công nghệ Thông tin","Khoa học thuật"
"university","Trung tâm Anh ngữ TOP English Academy Hue","Trung tâm giáo dục"
"university","Nơ Phan Academy","Trường giáo dục phổ thông"
"university","DUHA Academy","Trung tâm giáo dục"
"university","Đông Phan Academy","Tổ chức giáo dục"
"university","C Music Academy","Trường nghệ thuật"
"university","BRITISH ENGLISH ACADEMY","Trường đại học"
"university","Lee Nguyễn Academy","Tổ chức giáo dục"
"university","Công ty TNHH MTV DHP ACADEMY","Trung tâm giáo dục"
"university","Trung Tâm Đào Tạo Digital Marketing - Nguyen Academy","Trung tâm đào tạo"
"university","Trung Tâm Đào Tạo Marketing 3T Academy","Trung tâm giáo dục"
"university","Nguyen Academy - Học Quảng Cáo Facebook Tại Huế","Trung tâm đào tạo"
"university","Cúc Phạm Academy","Tổ chức giáo dục"
"university","Lê Rốt Academy","Trường giáo dục phổ thông"
"university","B&H Talent Academy","Trung tâm giáo dục"
"university","Trung tâm ngoại ngữ AMY ENGLISH ACADEMY","Trường dạy tiếng Anh"
"university","Trường sư phạm Huế","Trường đại học"
"university","Keiser University, Huế","Trường đại học"
"university","MT001","Trường đại học"
"university","Trường Tiểu học số 2 Kim Long","Trường tiểu học"
"university","Ký thúc xá Y tế","Trường đại học"
"university","CRD Vietnam","Trường đại học"
"university","TRUNG TÂM THỰC HÀNH VÀ ĐÀO TẠO NGHỀ CNTY, KHOA CHĂN NUÔI THÚ Y, TRƯỜNG ĐẠI HỌC NÔNG LÂM HUẾ","Trường đại học"
"university","INSA Centre Val de Loire - Campus Hue","Trường đại học"
"university","Kí túc xá trường Cao đẳng Y tế Huế","Trường đại học"
"university","Trường THCS Phan Sào Nam","Trường THCS"
"university","Trường Cao Đẳng Công Nghiệp Huế, Cơ sở 2","Trường đại học"
"university","Y khoa","Trường y"
"university","TT ĐÀO TẠO KỸ NĂNG SỐ VÀ ỨNG DỤNG AI","Trường đại học"
"university","Trường Tiểu học Trường An","Trường tiểu học"
"university","Khoa Ngữ Văn","Trường đại học"
"university","Trường Tiểu học Phước Vĩnh","Trường tiểu học"
"university","Trường Thcs Vĩnh Lợi","Trường THCS"
"university","Khoa Công nghệ Hóa - Môi trường, Trường Cao đẳng Công nghiệp Huế","Trung tâm giáo dục"
"university","Trường Tiểu học Phú Cát","Trường tiểu học"
"university","Trường Tiểu Học Thủy Xuân","Trường tiểu học"
"university","Trường THCS Tố Hữu","Trường THCS"
"university","Trường Trung cấp Văn hóa Nghệ thuật tỉnh Thừa Thiên Huế","Trường nghệ thuật"
"university","Phòng Đào tạo và Công tác sinh viên, Trường Cao đẳng Công nghiệp Huế","Khoa học thuật"
"university","Khoa Quản trị Ngoại ngữ Du Lịch trường Cao đẳng Công nghiệp Huế","Khoa học thuật"
"university","Khoa Giáo Dục Thể Chất, Đại học Huế","Khoa học thuật"
"university","Trường Cao đẳng nghề số 4 - Cơ sở TP Huế","Trường cao đẳng cộng đồng"
"university","Trường Trung Cấp Nghề Số 10","Tổ chức giáo dục"
"university","Chi nhánh Huế - Trường Cao Đẳng Nghề Số 4 - BQP","Trường cao đẳng cộng đồng"
"university","Trường Cao đẳng nghề Thừa Thiên Huế","Trường dạy nghề"
"university","Phổ thông Cao đẳng FPT Polytechnic Huế","Tổ chức giáo dục"
"university","Trung tâm tuyển sinh Cao đẳng Công nghiệp Huế","Trung tâm đào tạo"
"university","Cơ sở 3 - Trường Cao đẳng Công nghiệp Huế","Trường cao đẳng cộng đồng"
"university","Luyện chữ đẹp Hà Anh","Trung tâm giáo dục"
"university","Trung tâm Hỗ trợ sinh viên và Liên kết đào tạo trường CĐSP TT Huế","Trường giáo dục dành cho người lớn"
"university","Phân Hiệu Trường Cao Đẳng Xây Dựng Công Trình Đô Thị","Trường đại học"
"university","Trung Tâm Nghiên Cứu & Phát Triển Nông Nghiệp Huế","Viện nghiên cứu"
"university","Viện Thuận Huy","Viện nghiên cứu"
"university","Trường Cao Đẳng Nghề Nguyễn Tri Phương","Tổ chức giáo dục"
"university","Trường THCS Nguyễn Thị Minh Khai","Trường giáo dục phổ thông"
"university","Trung Tâm Ngoại Ngữ HueMaster","Trường ngoại ngữ"
"university","Trường THPT Thuận Hóa","Trường trung học phổ thông"
"university","Liên hiệp các Hội Khoa học kỹ thuật Thành phố Huế","Tổ chức giáo dục"
"university","Trường THPT Hai Bà Trưng","Trường trung học phổ thông"
"university","Trường THPT Nguyễn Trường Tộ","Trường cấp ba"
"university","NORON Huế","Trung tâm trường học"
"university","Trung tâm Ngoại ngữ MUNDO","Trường ngoại ngữ"
"university","Anh ngữ Bee U","Trường dạy tiếng Anh"
"university","Trung tâm luyện thi IELTS Fighter Huế","Trường dạy tiếng Anh"
"university","Trường Tiểu Học Lê Lợi","Trường tiểu học"
"university","Pikes Peak State College","Trường cao đẳng cộng đồng"
"university","ANH NGỮ LATTA","Trường dạy tiếng Anh"
"university","Citrus College","Trường cao đẳng cộng đồng"
"university","Việc làm Nhật Bản Esuhai Huế","Trung tâm giáo dục"
"university","Chabot College","Trường cao đẳng cộng đồng"
"university","LỚP TOÁN THẦY NGUYÊN - Tp HUẾ","Trung tâm học hành"
"university","Trường Tiểu học Phú Hòa","Trường tiểu học"
"university","Cao đẳng Cộng đồng Central New Mexico","Trường cao đẳng cộng đồng"
"university","Central Alabama Community College","Trường đại học"
"university","American River College","Trường cao đẳng cộng đồng"
"university","San Diego Mesa College","Trường đại học"
"university","GateWay Community College-Washington Campus","Trường cao đẳng cộng đồng"
"university","Cuyamaca College","Trường cao đẳng cộng đồng"
"university","Community College Of Denver","Trường cao đẳng cộng đồng"
"university","Contra Costa College","Trường cao đẳng cộng đồng"
"university","MiraCosta College","Trường đại học"
"university","South Mountain Community College","Trường cao đẳng cộng đồng"
"university","Imperial Valley College","Trường cao đẳng cộng đồng"
"university","GateWay Community College-Deer Valley","Trường cao đẳng cộng đồng"
"university","Metropolitan Community College","Trường cao đẳng cộng đồng"
"university","Tillamook Bay Community College","Trường cao đẳng cộng đồng"
"university","Bakersfield College","Trường cao đẳng cộng đồng"
"university","Chemeketa Community College","Trường đại học"
"university","Butte College","Trường cao đẳng cộng đồng"
"university","San Diego Community College District","Trường cao đẳng cộng đồng"
"university","Palo Verde College","Trường đại học"
